Coluna1,Coluna2,Coluna3,Coluna4
1.0759178198158725,8.681207435897248,5.41273848714254,8.278167511663694
2.4894809619520752,9.549429414153582,4.615238251831212,3.6258187819275065
1.1925182026162062,0.39126306727597093,1.9101945810416887,8.83854718764788
5.738985346167379,5.221109169244783,8.006512352525647,3.792517972779328
7.2036433479709725,8.826799397526209,4.235464919414768,0.5667967628656478
6.620386367392509,4.2097828163552995,6.5840547299623156,1.973829611365433
5.785015464439464,2.8491453337001893,6.98399856823346,5.980968391531341
6.71665857474176,7.413291128232431,3.2612840788228104,2.8675712760108416
3.5381374479410734,3.7686409772936367,1.3625487524303148,8.443464743295726
8.504301364965645,9.932712023396139,8.397002062007438,9.150571743389253
1.1029539186110238,2.5924077576700455,9.645054969345376,3.3692269401075925
3.395350042162483,2.3050766614165505,7.800647161059181,7.646928735732576
8.45734535494305,0.8169429690876373,8.00508637967998,5.683255680745986
4.908716927715123,9.965292099934828,0.04502251085190756,3.8538455780441785
3.230921601163186,9.877266207333513,9.632000885480036,4.526193601324361
9.00720752848258,7.021197739912729,2.4566334738896645,2.215341674874426
8.402786668700138,9.756422006820344,1.902472362307558,1.8485015399586247
5.514851659893136,0.5048292974885327,4.78050727622247,4.878917564761376
9.59019903719825,6.269362735319087,2.1473548441309465,7.903817605492646
3.680609851768253,6.6204247056024474,1.02490113361418,7.09253663275229
2.1854063990746764,0.23451081845718758,4.859375415689947,5.795717831535727
7.385077344934045,8.896819415240733,3.479083165841499,0.40982538268086177
7.129027968213152,3.264373724048192,2.283967918586518,4.788045321472358
2.713145936708311,5.954050724281883,2.638600223461307,6.643900280809206
7.2280753677474525,3.619379863922747,1.9578012104898324,8.285945411121107
5.767852371211689,8.709594190924781,5.57329933216833,3.807944144454327
0.077723849196073,0.334845694184821,0.16202556573026272,3.8371665836837163
5.252456767380258,3.7213152105545886,9.302727731791627,8.21587133235567
3.6288147026939366,8.664284450043706,9.837919032601233,5.614210764289723
1.3537283948308498,1.0789620664029353,9.218143704381136,1.0962781854649728
3.1553043435528982,4.274712829879644,0.4743144209317973,7.516037462418515
6.0451521562764015,3.9793350325826693,3.9352113788813847,1.359342182161366
3.437160667784261,5.806542035756711,1.3066768133772422,8.472819831330975
5.248674028367257,1.584155853516137,6.604865465501732,1.3522658145919342
4.677183298841515,8.24055353494714,2.640537124191369,8.838292434525746
9.516543835320089,7.894693150096186,1.8921214490696148,4.3565598511592
8.606146180325398,5.879960444915811,8.673198863057532,9.433824005087553
1.7447453279260072,6.765902952789182,6.819509464509817,9.962364788981088
6.7416678032416355,4.581559912278491,6.985325513216205,8.001751150131287
7.53569421798097,9.393425232757128,1.5356246595610534,9.79077708465071
9.458555465715413,0.3056012258038676,7.479363211890365,4.824007570255154
0.8728479053999127,9.456933232926373,4.1012920510772775,2.9697813118985286
5.619336081163709,1.0126932585905102,4.896537500627469,4.128032705017612
3.9856250131731663,0.6365745286681213,5.135645771561476,7.720193197490053
4.159705015248736,5.3350822895374375,8.052579610056208,8.965781356318965
6.6947868279352445,5.411446082451991,5.663544473253992,7.949691131710189
8.744647052044405,2.2243412239864977,0.5631602611163555,7.611346504470866
0.3010227056194026,9.258402534003537,3.736404868996157,1.3020280706225529
4.150310953679823,1.7009103285635119,7.718074574884854,4.1775069485809455
6.64733831683801,2.6067810159799087,0.9158969376711645,2.853970679846004
0.3792991141343216,4.0196535915220455,9.166720487161392,1.8338145002204864
2.272272930370333,4.671451960325287,0.3937980426059473,2.2016980986588464
2.5955238381509202,8.758609762823001,1.3842479677355923,2.449799727486126
7.907797191103368,1.8310037109414412,3.3275336235403383,7.670812508274966
0.9780459841769973,8.219698234035159,3.1577551945978533,6.328086914055017
0.658013971482202,0.34418609690485824,6.707056298675326,4.456620273127902
1.4482895590312217,1.5267032858877105,8.621572699289853,6.792699427546028
2.626463128429978,1.2078166200891505,3.2176943491460808,3.5974679885515384
6.7867013616995,4.174233194408546,5.838176248011749,6.190071620209671
1.4824885259156861,6.082144321742762,9.644618649965599,4.909287467993236
4.472787199352849,6.246512056913362,4.538552317332012,2.306719242562795
5.529325775527855,9.351556814549326,2.2941495904614726,2.630450187460067
4.643683089453301,1.861611856862031,2.0436285619668437,0.6632629713232308
4.162966962187391,8.930695948413941,1.1076374561180147,1.8121113902670138
1.5301100320796523,7.443138176182895,5.3329129978036836,7.9490482407538785
2.6085688013417654,2.510860720612076,1.0022084575667012,9.409612106416894
0.3540677021874217,6.213260507625193,7.366914614916906,4.20625456683032
0.9808566905295735,4.063892515223132,4.455371064543377,0.8640305887168864
8.414965159393589,7.895481114377432,7.320538654721153,6.985939539612107
4.5136357533020535,1.930558692720531,7.113878725664689,2.111946409338655
5.8590521196446845,9.815828897381476,2.75484219504614,1.4377963085383738
9.961275220998134,9.838877721462294,1.0667755171569293,2.65875844792832
4.317324003454247,6.4599691740213,3.9712315355524384,3.516114915904034
1.1179148813337647,3.118860033057179,6.007444930736824,9.568073261326926
8.92246340218852,8.967067847890778,8.875898692018623,5.198712605449521
3.107882520918835,2.634228878840348,3.5998197889088535,4.4533246584544885
0.42755431317836434,9.330937018455746,2.655178598358132,5.2821577717427
1.0564689292051443,6.3099834356663695,4.931911061576151,1.332203809424567
8.07863572297201,1.7886402107873556,9.205916884109115,2.2693859632869207
3.916555762533176,7.626812721763553,8.726819107541123,1.1501164611689407
2.5230786439121844,5.596703414996228,9.179643317218288,8.480821971912654
2.0751639321308755,9.345706450765768,2.006765694434973,1.257647498196487
5.590961366905267,1.3577784393110237,5.081320275771598,1.3769462588751857
4.887188271608034,9.768927154652706,6.368925169365971,5.504142523791487
9.606957742076851,8.042696021519983,7.498154790320593,9.393837731961293
5.694554605760472,6.693250704519693,6.9272214019818,2.8201034940660397
4.063744882355094,9.816577485496627,2.1285460820305646,8.964192314395117
2.91817044798203,1.642715657713768,5.647429066820128,3.6277281297245234
8.083116721839726,8.052591966372853,7.423844395945038,0.5754367386160575
0.592666092317391,2.947601112657978,2.3070487666567385,1.7078010919955866
8.110568989868277,5.895162330142092,8.354950732406937,5.150710495478768
4.279124281044508,6.678222565119848,4.382820276328133,8.577453945201626
