Coluna1,Coluna2,Coluna3,Coluna4
0.3435852353674196,4.972994010343209,7.48654363774747,0.002993984493284696
2.99945371228275,8.175710529449029,2.3456837543337095,0.8657830172859082
7.202090952314418,0.07170065088778599,3.290793560224252,9.105937551832199
6.048313855992583,8.969824318531334,2.9910009390381354,7.432312315251316
1.8579138339932644,7.326419589214384,4.455665961008974,7.021165522444076
0.9936401559492603,7.486215238569224,7.885224622977637,3.0665637719898307
3.4630360957264914,2.7482990404501937,5.081766476880684,8.472152198406807
0.7208522862990296,5.210913882009449,9.147980663091314,4.285727812318811
0.45465867253295933,0.9334343866150263,8.612114149650578,2.6993507772775347
4.6170897140838765,4.864726500610487,2.6836618597431694,0.17837795563426462
1.3439534413284149,3.0324627747988355,7.155288801197196,0.1823536331797726
8.07189314416256,9.042218001722087,7.733914874672977,1.80246517272031
3.321956447851726,8.086196350412099,9.545273404141355,2.482965554045565
6.089499431316022,8.812349553656123,9.607868131415987,0.5936454532245306
8.863864215347741,9.144512819816109,5.65199560835826,9.428041162915545
6.136312493769989,1.5726334103043405,0.2852571673688342,1.0027211724592366
0.7970550437236434,9.583108856526199,6.471272984099868,1.456205852326976
9.831798445191207,0.540566156368304,7.642039113165886,1.2138371272579351
6.391088486545263,6.584143887304244,2.809550692683934,4.839181968012357
2.4605756647613006,1.3708326238175184,6.87891568600859,1.4021396420116627
4.195199883986918,7.126994655296063,4.772248052843782,2.315129728680483
7.616028226856989,7.837852196280124,0.17255130465950286,9.731052949608106
1.48329088605053,5.395741019031954,2.635333052748728,8.479514383972667
9.257694422765201,1.1173196269565633,7.587330265229992,1.3722612047396565
1.7543736656667996,6.561486890175086,4.152485830650053,3.6644942878013156
4.174012075954573,0.9043279050147779,8.594634720738485,3.22281414742535
5.471655017710156,5.045478275305808,1.1587202164432286,5.562812140552995
2.0765620360986556,8.557028593464512,0.7808851424165308,9.434561163030093
8.959912681452852,6.775645998099623,5.147305793621638,5.364599651757231
6.6238614480602305,1.8659950537286862,8.680410032948874,6.885539883299144
0.041158110900811895,5.892075227818198,0.37013964551575906,6.919004681646088
6.070672392941483,2.3285928106132725,2.4106703306045763,0.6037999787075021
8.923600478994482,4.725910785259876,7.544554309071127,4.32074348796442
7.057344307401756,5.357448079846288,4.693979300813631,0.4537794568928588
8.669322468440045,3.070633019787592,3.684447501709883,9.42997364057213
0.1653868831049432,3.908181663227798,4.9825896330520205,4.182700640950376
1.8085031584937172,8.894098570465157,4.005273734326541,9.845214484037747
7.880298780231968,8.213375020888883,2.378574093713046,8.201435301607354
6.467674045769986,0.23437485109847556,0.8028024303747661,2.211886169003389
