Coluna1,Coluna2,Coluna3,Coluna4
8.034928420736371,1.9693478510895113,9.565445778487462,2.579084813052943
6.097703845693303,3.245659997562486,3.2975639476676397,3.2448259295922144
7.442009219961337,7.794966517775257,3.1151327583996613,7.879118657009688
6.6338534120880706,4.342440546007524,4.524530140035412,9.847019210294906
7.855227331437449,5.562176526645376,6.393774035203606,9.221609789652792
7.312508970285446,8.130999812372682,9.373690416484703,9.33744227451347
2.3708023133260623,4.320548742315394,2.801934622777642,9.954803159124273
5.54475109096466,1.8863668425436309,9.507702335579312,4.987470750227764
8.85584145601243,5.1615668960172005,7.079281821338953,1.3964263883274475
0.5548607080833778,6.042262829782727,3.3208583052260856,9.015066746508202
0.01900758510470668,7.7145768238242525,4.690904173695165,7.4223657486803845
9.220001876992445,1.8583217294920895,6.638811382934563,2.4856683865218487
6.90827691253247,1.0090880065264973,1.8856233827727809,0.8251737535948422
6.463815585127297,7.4790813052230405,8.56238906826172,7.323390465314854
6.027464001576716,1.7024594805342275,0.23823493673184148,7.695741978963367
8.623090674501494,3.468378044202569,9.134264722840989,6.4737990602993065
3.658315236481564,5.635110477841506,3.4082027933906933,0.5312141465756726
1.8158177011160814,3.35672516274671,0.5839662164695314,6.051766770573568
7.21518099576611,0.7619091328330663,1.5631804319703069,0.17991792831493214
7.545299181631856,9.899291111225724,5.635670806302823,7.001651044709831
7.422492102201082,9.354668075663582,4.75980415156529,4.872202837938452
5.983472375129681,9.321698382171842,7.4644316832333555,7.174619555411532
3.926331964306419,6.021909058314206,9.330276497443187,8.384022459951655
2.753032287547766,7.309743890444586,2.7432925070024785,8.256045593619648
1.2047658946815198,5.6495449646978475,2.4251476485519308,6.087053137157666
5.190075393159958,7.5472327854626355,6.423163380614724,5.873896693942391
7.925765819631508,3.6626781483008832,0.11359888562660125,8.557321070149097
4.474768764909606,1.8474104361946142,4.036654474361006,3.4431512489924243
1.4712000824386995,7.9444166671184355,6.499187050645768,4.955661929775039
