0,500,0.10268
0,500,0.10526
0,500,0.10483
0,500,0.10218
0,500,0.10169
0,1000,0.23431
0,1000,0.23342
0,1000,0.23399
0,1000,0.2376
0,1000,0.2325
0,10000,3.38099
0,10000,3.5492
0,10000,3.48748
0,10000,3.35794
0,10000,3.36602
0,100000,45.83102
0,100000,46.38352
0,100000,48.29264
0,100000,45.87572
0,100000,46.33075
1,500,0.57411
1,500,0.57219
1,500,0.62559
1,500,0.5608
1,500,0.56316
1,1000,0.78709
1,1000,0.74903
1,1000,0.74072
1,1000,0.7315
1,1000,0.74427
1,10000,6.11034
1,10000,6.44049
1,10000,6.50671
1,10000,6.34041
1,10000,6.64983
1,100000,80.75209
1,100000,80.25659
1,100000,81.0716
1,100000,80.21956
1,100000,81.03578
2,500,0.49169
2,500,0.44491
2,500,0.44118
2,500,0.57517
2,500,0.4573
2,1000,0.56185
2,1000,0.5935
2,1000,0.67273
2,1000,0.5869
2,1000,0.57222
2,10000,3.4281
2,10000,3.38384
2,10000,3.42899
2,10000,3.44588
2,10000,3.68112
2,100000,41.47569
2,100000,41.39485
2,100000,41.63947
2,100000,42.28851
2,100000,41.99394
4,500,0.53729
4,500,0.526
4,500,0.51635
4,500,0.52124
4,500,0.51228
4,1000,0.7049
4,1000,0.74772
4,1000,0.72183
4,1000,0.76093
4,1000,0.73667
4,10000,5.49781
4,10000,5.58229
4,10000,5.5925
4,10000,5.48602
4,10000,5.96159
4,100000,68.47473
4,100000,73.69952
4,100000,70.82235
4,100000,68.28712
4,100000,76.58121
8,500,0.7969
8,500,0.69978
8,500,0.66061
8,500,0.63916
8,500,0.64622
8,1000,0.87103
8,1000,0.88483
8,1000,0.96325
8,1000,0.92412
8,1000,0.89678
8,10000,6.13355
8,10000,6.57143
8,10000,6.44802
8,10000,6.46661
8,10000,6.46883
8,100000,80.91848
8,100000,81.91532
8,100000,82.25838
8,100000,81.17591
8,100000,82.32192
