0,500,0.06817
0,500,0.07143
0,500,0.07565
0,500,0.06233
0,500,0.06878
0,1000,0.31193
0,1000,0.28553
0,1000,0.28823
0,1000,0.27297
0,1000,0.29775
0,10000,11.82324
0,10000,9.29051
0,10000,9.22727
0,10000,9.29017
0,10000,10.46692
0,100000,135.85415
0,100000,128.7602
0,100000,122.99456
0,100000,136.28979
0,100000,129.80278
0,250000,175.79362
0,250000,177.98231
0,250000,182.89472
0,250000,187.07561
0,250000,179.3845
0,500000,500.6003
0,500000,502.04369
0,500000,483.38042
0,500000,471.40476
0,500000,473.91168
1,500,0.27202
1,500,0.27423
1,500,0.27634
1,500,0.28799
1,500,0.29525
1,1000,0.61952
1,1000,0.60095
1,1000,0.58388
1,1000,0.60225
1,1000,0.58939
1,10000,12.5192
1,10000,12.66603
1,10000,12.45846
1,10000,12.6362
1,10000,12.44533
1,100000,147.79193
1,100000,154.97767
1,100000,152.1838
1,100000,152.18871
1,100000,164.57056
1,250000,220.88773
1,250000,212.57557
1,250000,214.19997
1,250000,217.05317
1,250000,215.21039
1,500000,571.50527
1,500000,584.54938
1,500000,551.09055
1,500000,557.53601
1,500000,553.98753
2,500,0.25313
2,500,0.28492
2,500,0.28929
2,500,0.36362
2,500,0.26578
2,1000,0.39659
2,1000,0.40965
2,1000,0.46292
2,1000,0.63236
2,1000,0.42677
2,10000,6.76745
2,10000,6.92786
2,10000,7.99868
2,10000,6.5725
2,10000,6.73303
2,100000,77.60289
2,100000,76.22761
2,100000,78.32069
2,100000,77.36133
2,100000,76.61001
2,250000,92.6882
2,250000,92.00009
2,250000,90.6139
2,250000,93.60371
2,250000,91.83936
2,500000,241.84708
2,500000,245.6052
2,500000,262.58725
2,500000,283.11307
2,500000,279.7397
4,500,0.30598
4,500,0.31024
4,500,0.27492
4,500,0.38194
4,500,0.27535
4,1000,0.33405
4,1000,0.37858
4,1000,0.40903
4,1000,0.35796
4,1000,0.3287
4,10000,3.34617
4,10000,3.55185
4,10000,3.87431
4,10000,3.6549
4,10000,3.50787
4,100000,37.21529
4,100000,36.19069
4,100000,39.9501
4,100000,39.02163
4,100000,37.95672
4,250000,50.12134
4,250000,50.28912
4,250000,49.01148
4,250000,53.68116
4,250000,50.18386
4,500000,145.31869
4,500000,146.79101
4,500000,137.75135
4,500000,138.63368
4,500000,145.93605
8,500,0.35351
8,500,0.41014
8,500,0.39631
8,500,0.30861
8,500,0.39794
8,1000,0.51697
8,1000,0.38217
8,1000,0.36092
8,1000,0.36313
8,1000,0.4819
8,10000,2.61334
8,10000,2.78984
8,10000,2.34133
8,10000,2.37439
8,10000,2.39662
8,100000,24.09838
8,100000,24.95251
8,100000,25.23286
8,100000,26.58923
8,100000,25.0862
8,250000,34.33956
8,250000,32.72322
8,250000,32.85354
8,250000,32.86882
8,250000,32.8828
8,500000,84.8274
8,500000,87.34563
8,500000,82.5679
8,500000,82.59715
8,500000,79.2676
10,500,0.3753
10,500,0.35839
10,500,0.34589
10,500,0.33326
10,500,0.33519
10,1000,0.37557
10,1000,0.4509
10,1000,0.50095
10,1000,0.4019
10,1000,0.39495
10,10000,2.15199
10,10000,2.1159
10,10000,2.11273
10,10000,2.2949
10,10000,2.21453
10,100000,20.49021
10,100000,21.46116
10,100000,20.88222
10,100000,21.04104
10,100000,20.26722
10,250000,27.55875
10,250000,27.86999
10,250000,27.33644
10,250000,28.51656
10,250000,31.64997
10,500000,93.2236
10,500000,117.80463
10,500000,122.03791
10,500000,110.04568
10,500000,94.25858
12,500,0.46409
12,500,0.52478
12,500,0.38433
12,500,0.49041
12,500,0.47053
12,1000,0.5712
12,1000,0.51573
12,1000,0.49281
12,1000,0.45921
12,1000,0.49056
12,10000,2.57931
12,10000,2.68567
12,10000,3.35903
12,10000,3.15907
12,10000,2.81472
12,100000,26.89522
12,100000,30.27442
12,100000,25.7424
12,100000,29.1261
12,100000,26.25541
12,250000,38.62943
12,250000,35.06379
12,250000,37.49001
12,250000,33.34678
12,250000,31.54248
12,500000,85.40026
12,500000,92.38536
12,500000,93.28319
12,500000,89.68641
12,500000,84.72031
