0,500,0.02995
0,500,0.0317
0,500,0.0356
0,500,0.04499
0,500,0.0305
0,1000,0.15987
0,1000,0.17786
0,1000,0.16144
0,1000,0.15868
0,1000,0.1574
0,10000,2.8049
0,10000,2.79624
0,10000,2.83653
0,10000,2.95883
0,10000,3.73278
0,100000,105.05912
0,100000,101.64949
0,100000,100.9367
0,100000,105.52083
0,100000,101.2783
0,250000,297.38535
0,250000,299.04243
0,250000,292.83027
0,250000,300.8138
0,250000,297.29462
0,500000,836.7876
0,500000,835.57607
0,500000,843.6482
0,500000,834.05516
0,500000,836.70659
1,500,0.2206
1,500,0.20588
1,500,0.20298
1,500,0.20217
1,500,0.20269
1,1000,0.38117
1,1000,0.38928
1,1000,0.41119
1,1000,0.4953
1,1000,0.44577
1,10000,4.03048
1,10000,4.07573
1,10000,4.22714
1,10000,4.0073
1,10000,3.96208
1,100000,134.30146
1,100000,133.59935
1,100000,132.6705
1,100000,129.98463
1,100000,135.03757
1,250000,369.56522
1,250000,374.89201
1,250000,376.725
1,250000,368.23617
1,250000,378.15649
1,500000,1015.86248
1,500000,1033.88983
1,500000,1016.7404
1,500000,1021.06031
1,500000,1012.48677
2,500,0.22327
2,500,0.19401
2,500,0.20013
2,500,0.19034
2,500,0.19585
2,1000,0.29738
2,1000,0.28515
2,1000,0.3592
2,1000,0.33894
2,1000,0.29767
2,10000,2.13692
2,10000,2.18947
2,10000,2.14132
2,10000,2.12246
2,10000,2.12493
2,100000,69.7045
2,100000,69.17825
2,100000,70.00711
2,100000,67.29915
2,100000,68.03495
2,250000,195.76487
2,250000,191.07252
2,250000,193.37906
2,250000,197.64571
2,250000,197.05143
2,500000,534.1374
2,500000,517.35954
2,500000,517.90926
2,500000,525.46314
2,500000,510.4268
4,500,0.22191
4,500,0.73775
4,500,0.22331
4,500,0.21631
4,500,0.22957
4,1000,0.27295
4,1000,0.28389
4,1000,0.26146
4,1000,0.26565
4,1000,0.25512
4,10000,1.20869
4,10000,1.24328
4,10000,1.2339
4,10000,1.20673
4,10000,1.19778
4,100000,34.80967
4,100000,34.72099
4,100000,34.65499
4,100000,35.97101
4,100000,34.42397
4,250000,96.74801
4,250000,96.41115
4,250000,95.94485
4,250000,97.93811
4,250000,95.8012
4,500000,265.04625
4,500000,272.16967
4,500000,271.03286
4,500000,273.53318
4,500000,266.99552
8,500,0.33284
8,500,0.42661
8,500,0.42049
8,500,0.3593
8,500,0.28189
8,1000,0.28349
8,1000,0.27142
8,1000,0.3227
8,1000,0.2919
8,1000,0.30306
8,10000,1.00142
8,10000,1.39562
8,10000,1.10812
8,10000,0.99267
8,10000,1.00637
8,100000,22.19597
8,100000,22.46137
8,100000,22.32003
8,100000,22.36359
8,100000,22.34587
8,250000,62.12981
8,250000,62.46377
8,250000,65.53823
8,250000,67.28873
8,250000,65.83127
8,500000,171.23423
8,500000,172.7054
8,500000,175.98637
8,500000,174.39247
8,500000,167.81932
10,500,0.39981
10,500,0.32938
10,500,0.3087
10,500,0.32021
10,500,0.32674
10,1000,0.31138
10,1000,0.34178
10,1000,0.36591
10,1000,0.33132
10,1000,0.35597
10,10000,0.92124
10,10000,0.95425
10,10000,0.95586
10,10000,0.92418
10,10000,0.97073
10,100000,20.85439
10,100000,21.00182
10,100000,20.11535
10,100000,20.2338
10,100000,20.19273
10,250000,54.4153
10,250000,54.52637
10,250000,55.2352
10,250000,55.65628
10,250000,53.90548
10,500000,148.18598
10,500000,159.79199
10,500000,150.75897
10,500000,153.01552
10,500000,158.86022
12,500,0.43927
12,500,0.48242
12,500,0.37569
12,500,0.35803
12,500,0.37059
12,1000,0.3706
12,1000,0.36783
12,1000,0.37879
12,1000,0.35124
12,1000,0.36344
12,10000,0.92172
12,10000,1.03878
12,10000,1.38286
12,10000,1.18746
12,10000,1.16088
12,100000,20.51603
12,100000,21.53642
12,100000,19.77018
12,100000,19.31558
12,100000,19.86399
12,250000,54.83826
12,250000,57.04344
12,250000,53.47264
12,250000,54.87665
12,250000,53.44126
12,500000,144.80009
12,500000,147.84882
12,500000,141.73126
12,500000,141.357
12,500000,142.16623
