0,500,0.03023
0,500,0.02867
0,500,0.03105
0,500,0.02854
0,500,0.029
0,1000,0.06849
0,1000,0.07112
0,1000,0.0658
0,1000,0.06619
0,1000,0.06569
0,10000,0.97793
0,10000,0.97017
0,10000,0.98182
0,10000,0.96658
0,10000,0.96627
0,100000,12.57906
0,100000,12.59686
0,100000,12.4165
0,100000,12.52167
0,100000,12.39442
1,500,0.40217
1,500,0.40812
1,500,0.38112
1,500,0.43369
1,500,0.39649
1,1000,0.70205
1,1000,0.46892
1,1000,0.45341
1,1000,0.44406
1,1000,0.44909
1,10000,2.1641
1,10000,2.13963
1,10000,2.17356
1,10000,2.13587
1,10000,2.14944
1,100000,23.26654
1,100000,23.47519
1,100000,23.25876
1,100000,23.34761
1,100000,23.43365
2,500,0.42338
2,500,0.41901
2,500,0.37593
2,500,0.37578
2,500,0.37799
2,1000,0.40684
2,1000,0.40861
2,1000,0.40137
2,1000,0.40844
2,1000,0.41232
2,10000,1.33581
2,10000,1.32549
2,10000,1.30415
2,10000,1.36408
2,10000,1.33941
2,100000,12.84837
2,100000,12.81645
2,100000,12.86107
2,100000,12.69805
2,100000,12.76666
4,500,0.48537
4,500,0.47179
4,500,0.45483
4,500,0.43526
4,500,0.43371
4,1000,0.51157
4,1000,0.68306
4,1000,0.55852
4,1000,0.60516
4,1000,0.61145
4,10000,2.57273
4,10000,2.7737
4,10000,2.55176
4,10000,2.57824
4,10000,2.65723
4,100000,28.10004
4,100000,27.92051
4,100000,24.85271
4,100000,28.07082
4,100000,24.8644
8,500,0.57742
8,500,0.52834
8,500,0.50959
8,500,0.51638
8,500,0.50201
8,1000,0.62725
8,1000,0.62337
8,1000,0.61132
8,1000,0.60695
8,1000,0.6342
8,10000,2.93254
8,10000,2.87663
8,10000,2.6844
8,10000,2.79801
8,10000,2.75148
8,100000,28.93816
8,100000,29.78008
8,100000,31.24788
8,100000,27.91734
8,100000,29.44949
