0,500,0.07298
0,500,0.07467
0,500,0.07465
0,500,0.11981
0,500,0.0757
0,1000,0.10678
0,1000,0.12428
0,1000,0.10576
0,1000,0.11773
0,1000,0.10948
0,10000,2.48527
0,10000,2.65213
0,10000,2.66047
0,10000,2.63142
0,10000,2.6771
0,100000,41.38229
0,100000,44.10927
0,100000,40.12429
0,100000,39.27934
0,100000,40.33289
0,250000,107.75811
0,250000,106.06821
0,250000,105.57549
0,250000,108.34859
0,250000,105.34132
0,500000,233.16708
0,500000,230.61031
0,500000,228.87264
0,500000,225.67335
0,500000,219.26712
1,500,0.30208
1,500,0.27286
1,500,0.28995
1,500,0.27354
1,500,0.26192
1,1000,0.33046
1,1000,0.32382
1,1000,0.35473
1,1000,0.33979
1,1000,0.32392
1,10000,3.79635
1,10000,3.63815
1,10000,3.6818
1,10000,3.8727
1,10000,3.71702
1,100000,47.66756
1,100000,48.66104
1,100000,48.06163
1,100000,48.27723
1,100000,48.19541
1,250000,126.09424
1,250000,128.00561
1,250000,128.07759
1,250000,127.32868
1,250000,129.93047
1,500000,255.15356
1,500000,252.73194
1,500000,251.63084
1,500000,246.8573
1,500000,249.58283
2,500,0.24179
2,500,0.23958
2,500,0.23607
2,500,0.23417
2,500,0.22947
2,1000,0.25777
2,1000,0.25293
2,1000,0.25578
2,1000,0.24747
2,1000,0.25298
2,10000,1.97141
2,10000,2.00122
2,10000,2.02793
2,10000,2.06596
2,10000,2.0013
2,100000,24.61856
2,100000,24.30698
2,100000,24.12965
2,100000,23.78656
2,100000,24.79394
2,250000,63.79997
2,250000,63.43454
2,250000,63.03104
2,250000,64.30643
2,250000,63.80889
2,500000,131.10132
2,500000,129.05961
2,500000,129.93192
2,500000,131.8192
2,500000,129.66316
4,500,0.23817
4,500,0.2158
4,500,0.21877
4,500,0.28721
4,500,0.2636
4,1000,0.27544
4,1000,0.27869
4,1000,0.29637
4,1000,0.2624
4,1000,0.24852
4,10000,1.17049
4,10000,1.20481
4,10000,1.31491
4,10000,1.16386
4,10000,1.20961
4,100000,13.49661
4,100000,12.7869
4,100000,12.2711
4,100000,12.36947
4,100000,12.4165
4,250000,33.49834
4,250000,33.80072
4,250000,33.201
4,250000,33.02178
4,250000,32.56443
4,500000,64.4196
4,500000,66.49296
4,500000,65.09566
4,500000,67.18655
4,500000,65.84749
8,500,0.2725
8,500,0.28699
8,500,0.2886
8,500,0.25941
8,500,0.36907
8,1000,0.27547
8,1000,0.26153
8,1000,0.27016
8,1000,0.26491
8,1000,0.30272
8,10000,0.95415
8,10000,0.93965
8,10000,0.92304
8,10000,0.93893
8,10000,0.94633
8,100000,7.88489
8,100000,7.86826
8,100000,7.73332
8,100000,7.85287
8,100000,7.83728
8,250000,20.94198
8,250000,21.54537
8,250000,23.67523
8,250000,22.75501
8,250000,21.69464
8,500000,43.85334
8,500000,44.13918
8,500000,42.77946
8,500000,43.13162
8,500000,41.65488
10,500,0.37218
10,500,0.31466
10,500,0.33588
10,500,0.32291
10,500,0.37572
10,1000,0.34264
10,1000,0.34353
10,1000,0.50123
10,1000,0.35844
10,1000,0.41198
10,10000,0.92174
10,10000,0.9691
10,10000,0.93195
10,10000,0.93029
10,10000,2.03782
10,100000,8.4799
10,100000,9.6307
10,100000,8.74212
10,100000,10.53218
10,100000,8.1427
10,250000,20.13911
10,250000,20.21834
10,250000,21.95366
10,250000,21.16248
10,250000,21.41876
10,500000,42.19083
10,500000,42.49095
10,500000,42.08125
10,500000,40.50591
10,500000,41.14361
12,500,0.9226
12,500,0.62105
12,500,0.38068
12,500,0.50784
12,500,0.53068
12,1000,0.38017
12,1000,0.50896
12,1000,0.44504
12,1000,0.40813
12,1000,0.45299
12,10000,1.09376
12,10000,0.97284
12,10000,1.2473
12,10000,0.97299
12,10000,1.10861
12,100000,7.66175
12,100000,8.57159
12,100000,8.93048
12,100000,9.58766
12,100000,7.66932
12,250000,20.52123
12,250000,27.48182
12,250000,22.98202
12,250000,21.17397
12,250000,19.98314
12,500000,38.37294
12,500000,38.7061
12,500000,38.51574
12,500000,37.7712
12,500000,36.39284
