Coluna1,Coluna2,Coluna3,Coluna4
0.26824704632579244,0.7407752518746857,8.640605958789116,4.533351169852068
1.2982824841905793,5.428319449387178,8.44744210511966,4.085852671331746
2.9655619483117057,8.996238950000857,7.15479693949606,0.43566344489185505
5.601994325631922,4.68879923759991,8.64877418594794,8.254160419367757
0.7505566217183957,8.224683868399746,8.339798127266967,0.8577201609874141
7.624492110445567,9.96863895691578,0.5160422942975817,2.9803385708164365
9.41853206807088,6.893873716250207,2.2389858051602873,8.082547022579801
5.311900584874591,8.57340793880489,3.1589559788174637,5.011785248756466
4.3260717562452164,7.28650014671968,1.7735361658151827,4.213408536001902
5.20338227566465,3.331431331448008,6.178005382796399,4.355201097242942
9.879517720958418,0.17771573370075955,3.0374026866060246,2.220946015519699
6.809007337188763,3.746705449324814,3.047124457799768,9.814459645319682
6.728430210091185,4.410667365129179,4.935509105198555,7.724321082528126
8.94609855150865,5.206543113341447,1.240636195545397,2.5656891388783345
8.080056103039178,0.8371277180981718,3.2875487849353666,8.967497418229943
6.716481880266379,0.9646393993626423,6.211526168002148,8.876883379563026
5.435712268749954,2.6660494317620467,6.46740423687857,6.315218529780804
8.107435956005116,5.941124681938069,3.705193231726447,5.204609260201551
6.607521343785812,9.078941328993391,9.498005444667179,3.251383986311518
0.13301493832009514,8.174249860300431,6.080854403218395,5.26262302314859
1.0414472926689888,7.027824361779214,4.610242896851403,7.443169832110433
3.498713492629555,0.7772672942574899,5.578605329325441,1.859918159996019
6.230832894181112,3.8501998993534006,9.02667638251642,6.921138033468735
3.6876967575268216,0.21940572085804133,2.180211800990511,6.290055721874072
8.001272564409463,1.8408516035810296,1.541452350194562,9.05912392107476
6.196266759512383,6.436198857601035,0.9704483844766476,5.275405858173832
6.102589305651503,1.4588566990048846,8.112671638717186,8.422251117604684
6.388158332111028,0.9447627034787354,3.1873668561140356,9.902232877090832
8.94422053883105,4.344272690422162,5.460241095941681,2.4722568703870937
8.571526584190632,6.270783990896453,7.503237547323369,6.284738861542419
9.366856350210028,0.41875318936357875,8.021563263469613,4.100335369222949
9.493385684100025,2.127037958869585,6.972490675316067,5.878617987171168
9.52010052352082,1.0265483840736644,1.9640655718421118,8.232182608600791
3.3213500094939743,3.499453241651981,2.9328409760980936,6.356013553589353
6.432203786761489,9.153856193085597,4.738421704069395,0.615468224950132
3.9736158606937,0.2585794476433223,7.6835026249754454,5.731364431243851
0.4503520238005654,1.9992973063787522,3.4058268604435105,7.3593079316340315
1.6250371530946905,3.6083401049507104,7.754037326475839,4.594434208141754
4.454327612637263,8.603312135125105,9.891846208167712,7.199648894040496
